Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date
1988,10/5/2011,Not Specified,9,122.14,Regular Air,4.51,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,10/7/2011
23522,4/11/2011,Critical,36,233.38,Regular Air,8.73,Quebec,Small Business,Office Supplies,Paper,Small Box,4/13/2011
37760,8/14/2009,High,38,2773.0315,Regular Air,0.99,Quebec,Small Business,Technology,Telephones and Communication,Wrap Bag,8/16/2009
57185,5/23/2011,Medium,28,1360.82,Regular Air,10.25,Ontario,Corporate,Furniture,Office Furnishings,Large Box,5/25/2011
37828,4/20/2011,Low,42,206.2,Regular Air,0.5,Ontario,Corporate,Office Supplies,Labels,Small Box,4/22/2011
34723,12/9/2012,Medium,46,3776.28,Delivery Truck,30.06,Saskachewan,Small Business,Technology,Office Machines,Jumbo Box,12/12/2012
43301,8/21/2009,Critical,33,3537.84,Delivery Truck,42,Alberta,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,8/22/2009
47042,3/2/2012,Critical,45,1375.3765,Regular Air,3.3,Ontario,Home Office,Technology,Telephones and Communication,Small Pack,3/3/2012
56387,5/20/2011,Medium,32,128.14,Express Air,7.01,Saskachewan,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,5/22/2011
38884,8/17/2012,High,20,6067.76,Delivery Truck,54.12,Northwest Territories,Consumer,Furniture,Tables,Jumbo Box,8/18/2012
39232,7/12/2011,Low,26,1451.59,Regular Air,14.3,British Columbia,Corporate,Office Supplies,Paper,Small Box,7/17/2011
19363,7/5/2011,High,41,248.1,Regular Air,0.96,Saskachewan,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,7/7/2011
13570,12/2/2012,Not Specified,2,16.97,Regular Air,0.96,Yukon,Corporate,Furniture,Office Furnishings,Wrap Bag,12/3/2012
27463,11/13/2009,Medium,31,835.11,Regular Air,8.99,Alberta,Consumer,Furniture,Office Furnishings,Small Pack,11/15/2009
24806,9/6/2010,Not Specified,20,112.03,Regular Air,5.74,Prince Edward Island,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,9/8/2010
39683,8/10/2011,High,30,68.14,Regular Air,0.78,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Wrap Bag,8/12/2011
50117,6/3/2011,Critical,17,47.44,Regular Air,0.5,Northwest Territories,Small Business,Office Supplies,Labels,Small Box,6/5/2011
12613,4/10/2010,Medium,28,1751.08,Regular Air,10.29,Saskachewan,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,4/11/2010
46531,8/21/2011,Low,23,84.47,Regular Air,1.49,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/21/2011
16165,7/22/2010,Not Specified,4,136.68,Express Air,4,Manitoba,Small Business,Technology,Computer Peripherals,Small Box,7/24/2010
41824,7/4/2010,Not Specified,8,157.51,Regular Air,1.49,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,7/5/2010
45377,4/3/2011,Low,47,91.43,Regular Air,1.49,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,4/5/2011
21985,8/26/2009,Critical,1,255.83,Delivery Truck,28.16,New Brunswick,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,8/27/2009
13767,8/26/2010,High,29,597.66,Regular Air,13.99,Saskachewan,Corporate,Office Supplies,Appliances,Medium Box,8/28/2010
57602,5/17/2012,Low,43,130.36,Regular Air,0.5,Manitoba,Consumer,Office Supplies,Labels,Small Box,5/26/2012
34209,8/24/2010,High,29,1041.72,Regular Air,4.92,Ontario,Corporate,Office Supplies,Paper,Small Box,8/26/2010
5639,6/1/2009,Medium,31,501.38,Regular Air,8.78,Ontario,Small Business,Office Supplies,Storage & Organization,Small Box,6/2/2009
5444,3/17/2011,Critical,2,885.94,Regular Air,24.49,Ontario,Small Business,Technology,Copiers and Fax,Large Box,3/19/2011
33061,7/15/2011,High,48,5318.89,Regular Air,8.64,Quebec,Home Office,Office Supplies,Storage & Organization,Small Box,7/17/2011
44583,10/4/2009,Low,6,17.59,Regular Air,5,Nova Scotia,Corporate,Office Supplies,Appliances,Small Box,10/9/2009
46375,8/26/2010,Medium,24,905.32,Regular Air,5.09,Manitoba,Home Office,Office Supplies,Paper,Small Box,8/28/2010
27746,12/4/2010,Critical,3,87.09,Regular Air,7.87,Alberta,Consumer,Furniture,Office Furnishings,Small Box,12/5/2010
12900,5/3/2010,High,50,627.12,Regular Air,4.98,New Brunswick,Corporate,Furniture,Office Furnishings,Small Pack,5/4/2010
29956,8/14/2009,Critical,48,80.33,Regular Air,0.83,British Columbia,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,8/15/2009
37314,5/4/2011,Medium,21,210.86,Regular Air,6.02,Ontario,Home Office,Furniture,Office Furnishings,Medium Box,5/5/2011
12612,12/21/2010,Low,49,182.2,Express Air,0.5,Yukon,Home Office,Office Supplies,Labels,Small Box,12/26/2010
32834,8/27/2010,Critical,39,3460.5625,Regular Air,5.92,Ontario,Home Office,Technology,Telephones and Communication,Small Box,8/28/2010
14240,2/17/2012,High,24,68.88,Regular Air,1.49,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2/18/2012
42529,10/10/2010,Low,8,57.15,Regular Air,7.5,British Columbia,Small Business,Office Supplies,Paper,Small Box,10/15/2010
14503,2/5/2011,Not Specified,14,438.47,Express Air,2.99,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2/6/2011
26786,4/7/2010,Medium,29,296.94,Regular Air,3.99,Yukon,Corporate,Office Supplies,Appliances,Small Box,4/8/2010
57799,8/31/2011,High,25,12343.07,Delivery Truck,69.3,Saskachewan,Consumer,Technology,Office Machines,Jumbo Drum,9/2/2011
10562,11/11/2009,Not Specified,10,994.04,Regular Air,35,Yukon,Corporate,Office Supplies,Storage & Organization,Large Box,11/12/2009
56099,10/5/2010,Low,6,96.03,Regular Air,11.25,Saskachewan,Corporate,Office Supplies,Storage & Organization,Small Box,10/12/2010
52194,12/11/2010,Critical,25,612.93,Regular Air,12.98,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,12/12/2010
1892,3/25/2009,Low,9,64.29,Regular Air,5.4,Ontario,Small Business,Office Supplies,Paper,Small Box,3/25/2009
25825,7/19/2012,Not Specified,45,483.74,Regular Air,1.79,Nova Scotia,Corporate,Office Supplies,Paper,Wrap Bag,7/22/2012
3778,5/25/2010,Critical,12,557.03,Regular Air,1.99,Quebec,Home Office,Technology,Computer Peripherals,Small Pack,5/26/2010
773,9/25/2010,Medium,38,2071.3395,Regular Air,8.99,Prince Edward Island,Home Office,Technology,Telephones and Communication,Small Box,9/26/2010
42177,5/30/2012,Not Specified,49,1201.934,Regular Air,8.59,British Columbia,Small Business,Technology,Telephones and Communication,Medium Box,5/31/2012
29382,11/17/2010,High,34,684.66,Express Air,10.49,Prince Edward Island,Small Business,Furniture,Office Furnishings,Small Box,11/19/2010
5346,12/25/2010,Critical,45,9194.8,Delivery Truck,69.64,British Columbia,Home Office,Furniture,Tables,Jumbo Box,12/27/2010
12037,6/30/2011,Low,14,135.21,Regular Air,4.39,New Brunswick,Consumer,Office Supplies,Paper,Wrap Bag,7/5/2011
6501,1/13/2012,High,35,236.99,Regular Air,6.74,Saskachewan,Corporate,Office Supplies,Paper,Small Box,1/15/2012
11398,8/6/2012,High,16,109.7,Regular Air,10.39,Ontario,Home Office,Office Supplies,Paper,Small Box,8/7/2012
55875,11/25/2009,Critical,31,178.45,Regular Air,4.69,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Small Box,11/25/2009
29187,7/31/2009,Low,8,21.93,Regular Air,6.05,Alberta,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/4/2009
7521,2/27/2011,Low,19,1942.1735,Express Air,2.5,Ontario,Small Business,Technology,Telephones and Communication,Small Box,3/5/2011
45733,12/6/2010,Critical,39,851.17,Regular Air,15.1,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,12/7/2010
58470,6/8/2011,High,5,159.5,Regular Air,6.72,British Columbia,Small Business,Office Supplies,Storage & Organization,Small Box,6/9/2011
43781,2/2/2010,Not Specified,21,917.39,Express Air,2.99,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2/3/2010
2628,10/21/2010,Low,29,5029.216,Delivery Truck,69.64,Ontario,Consumer,Furniture,Tables,Jumbo Box,10/30/2010
55040,4/12/2009,High,2,4692.26,Delivery Truck,29.7,British Columbia,Consumer,Technology,Office Machines,Jumbo Drum,4/14/2009
52386,1/5/2009,High,6,700.73,Delivery Truck,26.3,Northwest Territories,Home Office,Technology,Office Machines,Jumbo Drum,1/7/2009
12322,5/11/2011,Critical,36,3436.9,Express Air,39.61,Ontario,Small Business,Furniture,Office Furnishings,Medium Box,5/13/2011
49094,9/3/2012,Critical,31,846.85,Regular Air,4,Ontario,Consumer,Technology,Computer Peripherals,Small Box,9/5/2012
36131,5/17/2009,High,26,130.97,Regular Air,6.07,Saskachewan,Home Office,Office Supplies,Paper,Small Box,5/18/2009
45156,2/12/2011,Low,14,174.3,Regular Air,0.5,Saskachewan,Home Office,Office Supplies,Labels,Small Box,2/17/2011
8995,5/17/2011,High,35,3389.93,Express Air,21.26,Northwest Territories,Consumer,Furniture,Office Furnishings,Large Box,5/18/2011
53222,10/19/2009,Low,2,21.71,Regular Air,9.54,New Brunswick,Small Business,Office Supplies,Paper,Small Box,10/19/2009
34721,11/1/2010,Not Specified,46,503.17,Regular Air,4.68,British Columbia,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,11/2/2010
42567,1/11/2010,Critical,12,1940.32,Delivery Truck,43.75,British Columbia,Small Business,Furniture,Tables,Jumbo Box,1/13/2010
50210,7/19/2010,Low,15,31.32,Regular Air,2.58,British Columbia,Home Office,Office Supplies,Rubber Bands,Wrap Bag,7/28/2010
45476,4/18/2012,Critical,48,1055.98,Regular Air,5.94,Yukon,Home Office,Office Supplies,Appliances,Medium Box,4/18/2012
53056,11/3/2011,Critical,13,509.49,Regular Air,8.97,British Columbia,Corporate,Technology,Office Machines,Small Box,11/4/2011
11173,3/30/2012,Critical,37,221.66,Regular Air,3.85,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,4/1/2012
33568,7/21/2012,Medium,23,385.81,Express Air,5.8,Alberta,Small Business,Office Supplies,Storage & Organization,Small Box,7/22/2012
52196,1/30/2010,Not Specified,1,3.85,Regular Air,0.99,British Columbia,Corporate,Office Supplies,Labels,Small Box,1/31/2010
24486,4/22/2011,Medium,3,28.11,Regular Air,2.83,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,4/23/2011
21573,4/25/2012,Critical,7,70.08,Regular Air,3.72,Ontario,Corporate,Furniture,Office Furnishings,Small Pack,4/27/2012
46787,3/29/2012,Medium,32,693.17,Regular Air,8.99,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,3/31/2012
34243,2/11/2011,High,35,1264.13,Regular Air,35,British Columbia,Home Office,Office Supplies,Storage & Organization,Large Box,2/13/2011
7910,4/20/2010,Critical,22,729.57,Regular Air,5.09,Ontario,Small Business,Office Supplies,Paper,Small Box,4/20/2010
45632,5/10/2010,Not Specified,50,442.31,Regular Air,0.96,Ontario,Small Business,Furniture,Office Furnishings,Wrap Bag,5/11/2010
18373,4/12/2012,Critical,35,6608.24,Regular Air,0.99,Quebec,Corporate,Office Supplies,Appliances,Small Box,4/12/2012
39041,10/26/2011,Critical,23,336.86,Regular Air,5.3,British Columbia,Corporate,Furniture,Office Furnishings,Wrap Bag,10/28/2011
58566,8/23/2011,Not Specified,45,4680.89,Regular Air,10.12,Alberta,Consumer,Furniture,Office Furnishings,Large Box,8/24/2011
3393,7/3/2011,High,33,325.92,Regular Air,7.29,Nova Scotia,Consumer,Furniture,Office Furnishings,Small Pack,7/3/2011
12224,12/12/2009,High,2,302.91,Delivery Truck,51.94,Ontario,Consumer,Furniture,Tables,Jumbo Box,12/14/2009
57216,7/29/2010,High,46,12719.7,Delivery Truck,57,Alberta,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,7/29/2010
28867,7/22/2011,Medium,6,642.42,Regular Air,19.99,Saskachewan,Corporate,Office Supplies,Paper,Small Box,7/23/2011
24646,4/15/2011,Not Specified,46,662.51,Regular Air,1.39,Saskachewan,Small Business,Office Supplies,Envelopes,Small Box,4/16/2011
16999,1/19/2009,Critical,18,3568.45,Regular Air,0.99,Ontario,Consumer,Office Supplies,Appliances,Small Box,1/21/2009
22407,11/17/2009,Not Specified,10,128.02,Regular Air,6.47,Saskachewan,Corporate,Office Supplies,Paper,Small Box,11/17/2009
35173,3/13/2012,Not Specified,29,6483.26,Delivery Truck,60.2,Alberta,Corporate,Furniture,Bookcases,Jumbo Box,3/15/2012
32038,6/17/2009,Low,26,342.4,Express Air,6.96,Quebec,Consumer,Office Supplies,Appliances,Medium Box,6/19/2009
36835,10/20/2009,Critical,25,6685.05,Regular Air,24.49,Saskachewan,Home Office,Furniture,Chairs & Chairmats,Large Box,10/21/2009
6566,5/21/2011,Critical,21,748.83,Regular Air,1.99,Yukon,Corporate,Technology,Computer Peripherals,Small Pack,5/21/2011
2757,7/19/2011,Critical,39,3554.46,Delivery Truck,74.35,Nunavut,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,7/19/2011
26016,10/7/2009,High,44,1642.642,Express Air,4.99,Manitoba,Consumer,Technology,Telephones and Communication,Small Box,10/9/2009
323,3/25/2009,Critical,2,55.34,Regular Air,11.54,Yukon,Small Business,Office Supplies,Paper,Small Box,3/27/2009
44002,2/7/2009,Medium,14,261.85,Regular Air,9.47,Manitoba,Corporate,Office Supplies,Storage & Organization,Small Box,2/7/2009
52003,2/18/2012,Low,11,1884.208,Delivery Truck,110.2,British Columbia,Consumer,Furniture,Tables,Jumbo Box,2/25/2012
22562,3/27/2009,Medium,3,57.48,Regular Air,8.34,Quebec,Home Office,Office Supplies,Storage & Organization,Small Box,3/28/2009
52615,10/19/2009,Low,18,76.85,Regular Air,5.41,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/23/2009
38531,12/5/2011,Low,26,118.43,Express Air,2.26,New Brunswick,Home Office,Office Supplies,Paper,Wrap Bag,12/12/2011
10338,7/14/2011,Not Specified,7,363.57,Delivery Truck,46.59,Nova Scotia,Corporate,Furniture,Tables,Jumbo Box,7/16/2011
58147,5/18/2009,High,41,470.74,Regular Air,3.99,Saskachewan,Small Business,Office Supplies,Appliances,Small Box,5/18/2009
7936,4/5/2010,Low,15,183.43,Regular Air,6.27,Quebec,Corporate,Office Supplies,Storage & Organization,Medium Box,4/10/2010
6661,4/16/2010,Low,39,778.62,Regular Air,6.15,Alberta,Small Business,Furniture,Office Furnishings,Small Pack,4/23/2010
353,12/30/2010,Low,21,46.94,Regular Air,1,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,4/1/2011
7015,10/12/2010,Not Specified,47,1880.8,Regular Air,1.99,Nova Scotia,Home Office,Technology,Computer Peripherals,Small Pack,10/14/2010
18273,9/15/2011,Low,18,925.03,Regular Air,19.99,Prince Edward Island,Corporate,Technology,Computer Peripherals,Small Box,9/17/2011
27111,3/11/2009,High,18,3497.05,Regular Air,19.99,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Small Box,3/12/2009
55494,6/25/2012,Not Specified,49,544.89,Regular Air,5.81,British Columbia,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,6/26/2012
15335,9/17/2010,Medium,26,765.96,Regular Air,1.99,Manitoba,Consumer,Technology,Computer Peripherals,Small Pack,9/19/2010
47972,10/11/2010,Medium,46,7685.62,Express Air,19.99,British Columbia,Corporate,Office Supplies,Storage & Organization,Small Box,10/13/2010
16289,7/17/2010,High,37,426.64,Regular Air,2.85,New Brunswick,Corporate,Furniture,Office Furnishings,Small Pack,7/19/2010
18049,8/13/2009,Medium,10,65.52,Regular Air,5.46,Saskachewan,Corporate,Office Supplies,Paper,Small Box,8/15/2009
44579,6/3/2011,Not Specified,19,3896.39,Regular Air,18.06,Ontario,Small Business,Furniture,Chairs & Chairmats,Large Box,6/4/2011
29985,7/11/2012,Critical,2,24.51,Regular Air,8.94,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,7/13/2012
27969,6/8/2010,Low,32,687.47,Delivery Truck,53.03,Yukon,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,6/13/2010
5414,3/24/2010,Not Specified,14,284.62,Express Air,5.42,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,3/25/2010
41383,5/12/2010,Low,38,2702.3,Delivery Truck,59.81,Quebec,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,5/16/2010
20068,2/28/2011,Critical,9,53.18,Regular Air,6.98,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3/1/2011
4193,1/8/2009,High,3,75.77,Regular Air,8.99,Ontario,Home Office,Furniture,Office Furnishings,Small Pack,1/8/2009
5890,11/3/2012,High,42,813.535,Express Air,0.99,Nova Scotia,Consumer,Technology,Telephones and Communication,Wrap Bag,11/4/2012
27750,10/19/2012,Low,18,7370.84,Delivery Truck,49,Alberta,Small Business,Technology,Copiers and Fax,Jumbo Drum,10/19/2012
26305,12/2/2010,Medium,13,3503.56,Delivery Truck,62.74,Ontario,Home Office,Furniture,Tables,Jumbo Box,12/3/2010
549,7/12/2012,Critical,30,1150.88,Express Air,35,Ontario,Consumer,Office Supplies,Storage & Organization,Large Box,7/12/2012
42918,5/22/2011,High,46,410.43,Regular Air,5.76,Prince Edward Island,Corporate,Technology,Office Machines,Medium Box,5/24/2011
41187,9/30/2010,Low,9,52.93,Regular Air,0.7,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,9/30/2010
55460,5/26/2012,High,12,61.82,Regular Air,2.99,New Brunswick,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,5/27/2012
9216,4/14/2011,Medium,36,5977.63,Delivery Truck,55.24,Prince Edward Island,Consumer,Office Supplies,Appliances,Jumbo Drum,4/16/2011
39847,4/4/2010,Not Specified,20,2488.477,Regular Air,8.99,British Columbia,Home Office,Technology,Telephones and Communication,Small Box,4/6/2010
54882,2/6/2011,Critical,17,86.29,Regular Air,0.49,Manitoba,Consumer,Office Supplies,Labels,Small Box,2/9/2011
55234,7/28/2010,Low,12,600.86,Regular Air,5.5,Saskachewan,Corporate,Technology,Computer Peripherals,Small Box,8/1/2010
42528,2/23/2010,Medium,31,313.05,Express Air,1.99,Nova Scotia,Consumer,Technology,Computer Peripherals,Small Pack,2/24/2010
3492,11/23/2009,Low,35,2393.63,Regular Air,19.99,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,11/28/2009
27778,9/2/2011,Critical,34,4805.92,Delivery Truck,36.09,Northwest Territories,Corporate,Furniture,Bookcases,Jumbo Box,9/4/2011
36354,6/5/2012,Medium,13,4567.36,Regular Air,19.99,Manitoba,Home Office,Office Supplies,Appliances,Small Box,6/7/2012
35111,6/5/2010,Critical,39,893.29,Regular Air,6.71,Alberta,Small Business,Office Supplies,Envelopes,Small Box,6/7/2010
2086,10/18/2009,Critical,24,1411.58,Express Air,4.86,Saskachewan,Corporate,Office Supplies,Paper,Small Box,10/20/2009
38564,11/2/2009,Critical,21,98.51,Express Air,0.5,Ontario,Home Office,Office Supplies,Labels,Small Box,11/4/2009
8419,9/29/2011,Critical,24,152.6,Regular Air,7.03,Nunavut,Small Business,Office Supplies,Paper,Small Box,9/30/2011
14948,5/28/2011,Medium,6,647.78,Delivery Truck,35.84,British Columbia,Small Business,Furniture,Bookcases,Jumbo Box,5/29/2011
45543,2/2/2011,Low,16,1223.43,Delivery Truck,89.3,Ontario,Corporate,Furniture,Tables,Jumbo Box,2/6/2011
16480,12/6/2009,Not Specified,14,87.23,Express Air,7.78,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,12/8/2009
11301,3/22/2012,Medium,29,1194.96,Regular Air,4,British Columbia,Consumer,Technology,Computer Peripherals,Small Box,3/22/2012
31109,10/28/2011,Low,49,1515,Regular Air,12.62,Alberta,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,11/1/2011
44960,5/3/2011,Low,22,180.92,Regular Air,6.14,Ontario,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,5/3/2011
417,2/5/2009,Medium,3,540.41,Regular Air,19.99,Yukon,Small Business,Office Supplies,Storage & Organization,Small Box,2/7/2009
43138,3/14/2012,Low,50,6552.86,Delivery Truck,32.18,Saskachewan,Home Office,Furniture,Bookcases,Jumbo Box,3/16/2012
39815,4/9/2009,Low,43,4075.376,Regular Air,8.99,Ontario,Consumer,Technology,Telephones and Communication,Small Box,4/13/2009
54279,7/30/2011,High,41,10071.09,Delivery Truck,17.86,Alberta,Corporate,Technology,Office Machines,Jumbo Drum,7/31/2011
